title,date_published,news_outlet,article_link,summary,text,Sentiment_Score
Tesla Bull Warns Investors Should Keep Expectations 'Well Contained' For Robotaxi Launch,2025-05-30 16:29:44,DowJones,https://finnhub.io/api/news?id=5f5f0346e5bec87cc5df8cb3f6d1e859ad5bdc91c222afae918ee6403fb47322,Tesla Bull Warns Investors Should Keep Expectations 'Well Contained' For Robotaxi Launch,Tesla Bull Warns Investors Should Keep Expectations 'Well Contained' For Robotaxi Launch,0.8228867407888174
Apple: Double-Down When The Market Gets Silly,2025-05-30 16:00:00,SeekingAlpha,https://finnhub.io/api/news?id=41811e2fd73c54d46e61dbfdaa670fe34ea4ee7a1b7efd4f466e10073719487d,"Apple is down 20%, but historical trends suggest a rebound. Appleâs history as a capable supply chain manager provides resilience. See more on AAPL stock here.","Apple is down 20%, but historical trends suggest a rebound. Appleâs history as a capable supply chain manager provides resilience. See more on AAPL stock here.",0.47533101961016655
abrdn Global Dynamic Dividend Fund Q1 2025 Commentary,2025-05-30 15:40:00,SeekingAlpha,https://finnhub.io/api/news?id=38d483e94c6ba4dd4621b8b721cdda26ae089a39d87c688a4830fb044d9ce77f,"The abrdn Global Dynamic Dividend Fund outperformed its benchmark over the three-month period ending 30 April 2025 due to stock selection and, to a lesser extent, sector allocation.","The abrdn Global Dynamic Dividend Fund outperformed its benchmark over the three-month period ending 30 April 2025 due to stock selection and, to a lesser extent, sector allocation.",0.2101069800555706
“Super Focused” Musk Sparks Tesla (TSLA) Stock Rally – Wedbush Reaffirms Outperform,2025-05-30 13:30:49,Yahoo,https://finnhub.io/api/news?id=4a4f23786d85d1995def193b0d54ac4343e9a1a85d5b5d130552ff0cf182627b,"We recently published a list of 10 AI Stocks on Wall Street’s Radar. In this article, we are going to take a look at where Tesla, Inc. (NASDAQ:TSLA) stands against other AI stocks on Wall Street’s radar. One of the most notable analyst calls on Thursday, May 29, was for Tesla Inc. Wedbush reiterated the […]","We recently published a list of 10 AI Stocks on Wall Street’s Radar. In this article, we are going to take a look at where Tesla, Inc. (NASDAQ:TSLA) stands against other AI stocks on Wall Street’s radar. One of the most notable analyst calls on Thursday, May 29, was for Tesla Inc. Wedbush reiterated the […]",0.8989174664020538
BYD executive says no 'Evergrande' risk among mainstream Chinese automakers,2025-05-30 13:19:08,Finnhub,https://finnhub.io/api/news?id=5771412b719bf8492e141ca642a0c61b38e363becc9b84369d6f1d592ac6e60d,"An executive at top Chineseelectric vehicle manufacturer BYD said onFriday there was no Evergrande risk among mainstream Chineseautomakers. Last week, Great Wall Motor Chairman Wei...","An executive at top Chineseelectric vehicle manufacturer BYD said onFriday there was no Evergrande risk among mainstream Chineseautomakers. Last week, Great Wall Motor Chairman Wei...",0.8145883083343506
Tesla Set to Launch Robotaxi in Austin on June 12,2025-05-30 13:02:37,Finnhub,https://finnhub.io/api/news?id=059595c7cc716a02e6944108460fe88285f1c4dea469f002d715eaaf71c119d1,"Tesla is set to launch its robotaxi service in Austin on June 12, a milestone in Elon Musk's plan to reshape the company around driverless vehicles and artificial intelligence. Bloomberg's Ed...","Tesla is set to launch its robotaxi service in Austin on June 12, a milestone in Elon Musk's plan to reshape the company around driverless vehicles and artificial intelligence. Bloomberg's Ed...",0.6807681918144226
From DOGE to Mars: Is Elon Musk a visionary or a fantasist?,2025-05-30 13:02:08,Finnhub,https://finnhub.io/api/news?id=b35e3e40956b0c0da13b57b7b0fcc3292dc2979a4a410a8b40fc6017f8ed70c6,"Copyright © BusinessAMBE 2023Key takeawaysMusk leaves DOGE after failed reform effort. His brief and turbulent stint as a government adviser ended with internal conflicts, missed goals and...","Copyright © BusinessAMBE 2023Key takeawaysMusk leaves DOGE after failed reform effort. His brief and turbulent stint as a government adviser ended with internal conflicts, missed goals and...",0.546875361353159
Trump praises Elon Musk and plans joint press conference,2025-05-30 12:16:54,Finnhub,https://finnhub.io/api/news?id=a0282a802871021d4971655ff668cf513480926f8fea35ee2af48a75c3400b36,"Following the announcement of his departure from the US administration, Elon Musk received praise from President Donald Trump. The Republican announced a joint press conference for the Tesla CEO's...","Following the announcement of his departure from the US administration, Elon Musk received praise from President Donald Trump. The Republican announced a joint press conference for the Tesla CEO's...",0.7613155469298363
Elon Musk Is Leaving Washington. How That Affects Trump’s Agenda.,2025-05-30 10:47:00,Yahoo,https://finnhub.io/api/news?id=4e96e4b1bf5c8262b737220351b969f2ff0cf3099f0a3c1c3eb28ba1db3078aa,"During his brief stint in the Trump administration, the billionaire left a big mark on the government with his DOGE agency.","During his brief stint in the Trump administration, the billionaire left a big mark on the government with his DOGE agency.",0.8663113974034786
Trump Will Hold Press Conference With Musk as He Departs DOGE,2025-05-30 10:24:54,Yahoo,https://finnhub.io/api/news?id=e5044c8d0a4f4c44c7e3e02d2025bb16130a1b490f95ea4ff5cfa4265297cc7e,"(Bloomberg) -- President Donald Trump will hold a news conference at the White House alongside Elon Musk on Friday to mark the departure of the world’s richest man from his official role leading an effort to slash the size and scope of the US government.Most Read from BloombergNYC Congestion Toll Brings In $216 Million in First Four MonthsThe Economic Benefits of Paying Workers to MoveNow With Colorful Blocks, Tirana’s Pyramid Represents a Changing AlbaniaNY Wins Order Against US Funding Freeze","(Bloomberg) -- President Donald Trump will hold a news conference at the White House alongside Elon Musk on Friday to mark the departure of the world’s richest man from his official role leading an effort to slash the size and scope of the US government.Most Read from BloombergNYC Congestion Toll Brings In $216 Million in First Four MonthsThe Economic Benefits of Paying Workers to MoveNow With Colorful Blocks, Tirana’s Pyramid Represents a Changing AlbaniaNY Wins Order Against US Funding Freeze",0.6612479388713837
Wall Street Roundup: The Fog Of Tariffs,2025-05-30 09:24:44,SeekingAlpha,https://finnhub.io/api/news?id=4c2297fdb06e871f3c102acfc149dd1e8457126dbc6be2d4f3a274c65f2b107b,Nvidia gets another shrug from Wall Street post-earnings and tariff uncertainty continues.,Nvidia gets another shrug from Wall Street post-earnings and tariff uncertainty continues.,0.512867271900177
"Out of DOGE, Elon Musk Returns to His Bruised Business Empire",2025-05-30 09:00:00,Yahoo,https://finnhub.io/api/news?id=8b348d42db1bacd5a12a9f0611f2a41abbf2c83258c693fc01896d9ef9da2e3d,"Elon Musk is ready to get obsessed with his companies again. There’s a lot for him to obsess over at Tesla, SpaceX and xAI.","Elon Musk is ready to get obsessed with his companies again. There’s a lot for him to obsess over at Tesla, SpaceX and xAI.",0.9284762870520353
Uber shares hit pothole ahead of Tesla Robotaxi debut,2025-05-30 07:52:00,Yahoo,https://finnhub.io/api/news?id=36a671e9337093c981bd09f21549353451bc4cf0803daacacbb673881f89673c,An analyst sees Tesla's Robotaxi as a long-term threat to the ride-sharing company.,An analyst sees Tesla's Robotaxi as a long-term threat to the ride-sharing company.,0.5069365100935102
"Tesla Insider Sales Increase Ahead Of Robotaxi Launch: Kimbal Musk, Ira Ehrenpreis Sell $190M",2025-05-30 07:31:18,Yahoo,https://finnhub.io/api/news?id=826ad955ff4e1b6368823a600e0c2c3ea563b83cda6cebdc227737308c73cad9,Two Tesla Inc (NASDAQ:TSLA) board of directors members have sold nearly $200 million in stock ahead of the company's highly anticipated robotaxi launch in Texas. These sales add to a history of board members cashing out and could be a red flag ahead ...,Two Tesla Inc (NASDAQ:TSLA) board of directors members have sold nearly $200 million in stock ahead of the company's highly anticipated robotaxi launch in Texas. These sales add to a history of board members cashing out and could be a red flag ahead ...,0.23608054220676422
‘This guy is our Einstein’: Jamie Dimon vows to support Elon Musk,2025-05-30 07:19:00,Yahoo,https://finnhub.io/api/news?id=5e6360f6c824567d006da839088eceb22c581c98603eddc98d764566f1fbc149,"From crypto to real estate, there's plenty we can learn from Musk's investing strategy.","From crypto to real estate, there's plenty we can learn from Musk's investing strategy.",0.8837710805237293
"Without Musk, DOGE likely to fizzle out, says ex-staffer",2025-05-30 06:59:08,Finnhub,https://finnhub.io/api/news?id=016ff9cab622a8164ab0ebe0dcf25dd37c59f0914120339dbabf1d09eb7ec310,"Without billionaire Elon Musk in theTrump administration, his cost-cutting Department of GovernmentEfficiency project is likely to sputter out, a former DOGEstaffer said in his first interview...","Without billionaire Elon Musk in theTrump administration, his cost-cutting Department of GovernmentEfficiency project is likely to sputter out, a former DOGEstaffer said in his first interview...",0.5711985751986504
Think your return to the office was rough? Musk faces some big challenges,2025-05-30 06:27:41,Yahoo,https://finnhub.io/api/news?id=047c0360ac75c9b729cfcf0eabb343a5e94f2039b07097abf67bfccf73334217,"Elon Musk is leaving Washington after a short but turbulent stint in government and getting back to his numerous businesses, each with their own set of issues for the billionaire to address.  While how much Musk accomplished in his role as President Donald Trump's chief cost-cutter is up for debate, it's clear his association with right-wing politics damaged Tesla's brand and tanked sales.  Musk's social media platform X, formerly Twitter, needs to rebuild its advertising base; his aerospace company SpaceX appears to be financially promising but has seen some recent setbacks; and it's unclear if his satellite business Starlink can keep striking deals without Trump nearby.","Elon Musk is leaving Washington after a short but turbulent stint in government and getting back to his numerous businesses, each with their own set of issues for the billionaire to address.  While how much Musk accomplished in his role as President Donald Trump's chief cost-cutter is up for debate, it's clear his association with right-wing politics damaged Tesla's brand and tanked sales.  Musk's social media platform X, formerly Twitter, needs to rebuild its advertising base; his aerospace company SpaceX appears to be financially promising but has seen some recent setbacks; and it's unclear if his satellite business Starlink can keep striking deals without Trump nearby.",0.52988426014781
Commentary: Trump set Musk up for failure,2025-05-30 05:35:48,Yahoo,https://finnhub.io/api/news?id=1fdd19e61e21a6482753644a228e9e7d72447c001526ec61ad4d1daeafc99348,"Musk's DOGE project was doomed from the start. Musk may not have known that, but President Trump probably did.","Musk's DOGE project was doomed from the start. Musk may not have known that, but President Trump probably did.",0.7271305359899998
What's next for Tesla as Musk departs Trump White House,2025-05-30 05:28:10,Yahoo,https://finnhub.io/api/news?id=9a6e18ff8eea7ffc88b8d51df576cc836633f3d398b013485ccc3977b58dc89c,"Tesla CEO Elon Musk's role with the Trump administration ended on Wednesday and will be able to focus more time on Tesla, as the company has faced headwinds this year.","Tesla CEO Elon Musk's role with the Trump administration ended on Wednesday and will be able to focus more time on Tesla, as the company has faced headwinds this year.",0.925572345033288
Musk aiming to send uncrewed Starship to Mars by end of 2026,2025-05-30 04:58:07,Finnhub,https://finnhub.io/api/news?id=6111b37c687340f19000a0e725068ab5005043d35db647beaa6c42261cd79c61,"Two days after thelatest in a string of test-flight setbacks for his big new Marsspacecraft, Starship, Elon Musk said on Thursday he foresees thefuturistic vehicle making its first uncrewed voyage...","Two days after thelatest in a string of test-flight setbacks for his big new Marsspacecraft, Starship, Elon Musk said on Thursday he foresees thefuturistic vehicle making its first uncrewed voyage...",0.6268401071429253
OpenAI argues to keep countersuit against Musk in trial over for-profit shift,2025-05-30 04:47:56,Yahoo,https://finnhub.io/api/news?id=d386a48b84f081986cb08c792bd53601bd2a0fcdda51e726107375b9fb828a80,"In a court filing late on Wednesday, OpenAI said its countersuit - which accuses Musk of engaging in fraudulent business practices under California law - should be included in the expedited trial, rather than put on hold.  OpenAI alleged the bid was leaked to the media before the proposal reached OpenAI's board.  Last year, Musk, who co-founded OpenAI in 2015 but left before the firm became an AI juggernaut, sued OpenAI and its CEO Sam Altman over the company's transition to a for-profit model.","In a court filing late on Wednesday, OpenAI said its countersuit - which accuses Musk of engaging in fraudulent business practices under California law - should be included in the expedited trial, rather than put on hold.  OpenAI alleged the bid was leaked to the media before the proposal reached OpenAI's board.  Last year, Musk, who co-founded OpenAI in 2015 but left before the firm became an AI juggernaut, sued OpenAI and its CEO Sam Altman over the company's transition to a for-profit model.",0.6250933539122343
"Trump calls Musk ""terrific"" and announces press conference with him Friday",2025-05-30 04:39:07,Finnhub,https://finnhub.io/api/news?id=f3039889193a96621a04f1f0404c1364ac328e1a8da210305f654c35054400bb,"U.S. President DonaldTrump praised Elon Musk on Thursday and said he will hold apress conference with the billionaire, whose tenure in theadministration is ending, on Friday at 1:30 p.m. EST in...","U.S. President DonaldTrump praised Elon Musk on Thursday and said he will hold apress conference with the billionaire, whose tenure in theadministration is ending, on Friday at 1:30 p.m. EST in...",0.9047969840466976
Musk Is Back at Tesla. The Damage Has Been Done.,2025-05-30 04:39:00,Yahoo,https://finnhub.io/api/news?id=a0cd574aa77ff51d891fdbd2bdf525f830373cf5d8ed10a130d6853f38f2118b,"Tesla  CEO Elon Musk is leaving Washington—to the relief of Tesla shareholders everywhere.  The personal and corporate brand damage done during Musk’s turn to politics was real, but it can heal if Musk sticks with what he knows best: technology.  Investors were convinced the budding bromance between Musk and Trump would yield benefits for Tesla.","Tesla  CEO Elon Musk is leaving Washington—to the relief of Tesla shareholders everywhere.  The personal and corporate brand damage done during Musk’s turn to politics was real, but it can heal if Musk sticks with what he knows best: technology.  Investors were convinced the budding bromance between Musk and Trump would yield benefits for Tesla.",0.18433967232704163
"These Stocks Moved the Most Today: Nvidia, Salesforce, HP Inc., Tesla, C3.ai, e.l.f. Beauty, Veeva, SentinelOne, Best Buy, and More",2025-05-30 04:23:00,Yahoo,https://finnhub.io/api/news?id=ce13a0a32925bcbb10bd5ba59dc465d22b6c1dbf40f3ef92addd2337445d4fd7,"Nvidia’s first-quarter earnings top Wall Street estimates as data-center revenue surges 73%, and Tesla rises as CEO Elon Musk ends his work for the Trump administration.","Nvidia’s first-quarter earnings top Wall Street estimates as data-center revenue surges 73%, and Tesla rises as CEO Elon Musk ends his work for the Trump administration.",0.06128908134996891
"Jim Cramer Says “Tesla (TSLA), the Tech Company, is Much More Powerful than Tesla the Automaker”",2025-05-30 04:22:57,Yahoo,https://finnhub.io/api/news?id=3c78f0b9a67ed312dfe2bdc9bff9d98efb3083fbbf56de08f2f97e5873b93da1,"We recently published a list of Jim Cramer Put These 14 Stocks Under the Microscope. In this article, we are going to take a look at where Tesla (NASDAQ:TSLA) stands against other stocks that Jim Cramer discusses. During the episode, Cramer showed optimism toward Tesla, Inc.’s (NASDAQ:TSLA) humanoid robot business as he said: “Despite all […]","We recently published a list of Jim Cramer Put These 14 Stocks Under the Microscope. In this article, we are going to take a look at where Tesla (NASDAQ:TSLA) stands against other stocks that Jim Cramer discusses. During the episode, Cramer showed optimism toward Tesla, Inc.’s (NASDAQ:TSLA) humanoid robot business as he said: “Despite all […]",0.7368999868631363
Trump will have a press conference with Musk in Oval Office on Friday,2025-05-30 04:22:15,Finnhub,https://finnhub.io/api/news?id=ee586af8eeeb89ef60f47c76a656309ac25c90dd7f56dbabb0ab0ad590d0ccd8,"U.S. President DonaldTrump said on Thursday he will have a press conference withbillionaire Elon Musk, whose tenure in the administration isending, on Friday at 1:30 p.m. EST in the OvalOffice. ...","U.S. President DonaldTrump said on Thursday he will have a press conference withbillionaire Elon Musk, whose tenure in the administration isending, on Friday at 1:30 p.m. EST in the OvalOffice. ...",0.9547162000089884
Uber Stock Is Slumping. Why Tesla Is to Blame.,2025-05-30 04:22:00,Yahoo,https://finnhub.io/api/news?id=1b02acf53e198e6b1de9cc0d100fb30284c573bbdfff61cfcea0f08a31843721,"Uber Technologies  has another competitor to worry about, and that’s bad news for what has been one of 2025’s stock market darlings, one analyst says.  Tesla  is on track to launch a robo-taxi service in Austin on June 12, Bloomberg reported Wednesday, reaffirming plans CEO Elon Musk shared with CNBC’s David Faber in a television interview last week.  Musk cautioned the rollout would be slow, beginning with a fleet of around 10 Model Y self-driving vehicles, but that number could tick up soon.","Uber Technologies  has another competitor to worry about, and that’s bad news for what has been one of 2025’s stock market darlings, one analyst says.  Tesla  is on track to launch a robo-taxi service in Austin on June 12, Bloomberg reported Wednesday, reaffirming plans CEO Elon Musk shared with CNBC’s David Faber in a television interview last week.  Musk cautioned the rollout would be slow, beginning with a fleet of around 10 Model Y self-driving vehicles, but that number could tick up soon.",0.5154459606856108
"Uber, Tesla robotaxis, Synopsys guidance: Trending Tickers",2025-05-30 04:01:36,Yahoo,https://finnhub.io/api/news?id=0bef4fd0bcb7b72b6208135150dbe5a95bd597acd99956ccef765fc728696cc7,"Uber (UBER) shares slide into negative territory on Thursday amid speculation around Tesla's (TSLA) rollout of robotaxis in Austin, Texas, on June 12. Catch Tesla investor Ross Gerber share his thoughts on Waymo's robotaxi model as compared to Tesla's plans. Synopsys (SNPS) suspends its guidance for its current fiscal third quarter and full-year 2025 as it digests new export controls on shipments to China. To watch more expert insights and analysis on the latest market action, check out more Market Domination here.","Uber (UBER) shares slide into negative territory on Thursday amid speculation around Tesla's (TSLA) rollout of robotaxis in Austin, Texas, on June 12. Catch Tesla investor Ross Gerber share his thoughts on Waymo's robotaxi model as compared to Tesla's plans. Synopsys (SNPS) suspends its guidance for its current fiscal third quarter and full-year 2025 as it digests new export controls on shipments to China. To watch more expert insights and analysis on the latest market action, check out more Market Domination here.",0.514030375983566
Why Shares of Uber Are Sinking Today (Hint: It Has to do With Tesla),2025-05-30 03:57:00,Yahoo,https://finnhub.io/api/news?id=b9c2f81e6f2ee70440b6bf0a5b593b29bd9a76c37de80853a1bdb102ab00e696,Bloomberg is reporting that Tesla's robotaxis will soon debut in Austin.  A Wall Street analyst is concerned about what this could mean for Uber.  Uber has positioned itself as a partner for the autonomous driving revolution.,Bloomberg is reporting that Tesla's robotaxis will soon debut in Austin.  A Wall Street analyst is concerned about what this could mean for Uber.  Uber has positioned itself as a partner for the autonomous driving revolution.,0.5373156741261482
ETB: Hard To Recommend This Fund In A Bull Market,2025-05-30 01:29:32,SeekingAlpha,https://finnhub.io/api/news?id=121a4a7ceefcf5b447ce8776868b781fc1849549fc91025f965b9f5d2f05ac0c,"Read about ETB's 9.2% yield, its performance limits in bull markets, and why ETY might be a better choice for long-term growth.","Read about ETB's 9.2% yield, its performance limits in bull markets, and why ETY might be a better choice for long-term growth.",0.8630641289055347
QQQ Could Move Much Lower,2025-05-30 01:20:08,SeekingAlpha,https://finnhub.io/api/news?id=c74554343877079efddfa47c0a8cae95762805527b01310f94d498cef9d0f223,,,0.5265693850815296
Madison Covered Call & Equity Income Fund Q1 2025 Investment Strategy Letter,2025-05-29 23:57:00,SeekingAlpha,https://finnhub.io/api/news?id=43556fe92240db93ab787bdcbe7e2b77cce16437a7b5e0a509579ccef446c731,"Over the full quarter, the S&P 500 lost 4.3% while the CBOE S&P 500 Buy-Write Index fell 3.1%. The Fund (class Y) outperformed both benchmarks, posting a 1.9% decline.","Over the full quarter, the S&P 500 lost 4.3% while the CBOE S&P 500 Buy-Write Index fell 3.1%. The Fund (class Y) outperformed both benchmarks, posting a 1.9% decline.",0.5017673894762993
Uber Stock Falls As Tesla Readies Robotaxi Competitor,2025-05-29 23:40:13,DowJones,https://finnhub.io/api/news?id=b0ea21546f7cf9c3ef81e359652b9f823f8bcb91368f1827c8b4dd6a4566c22e,Uber Stock Falls As Tesla Readies Robotaxi Competitor,Uber Stock Falls As Tesla Readies Robotaxi Competitor,0.525247601326555
Elon Musk Stepping Down as Tesla Readies Robotaxis,2025-05-29 22:30:04,Yahoo,https://finnhub.io/api/news?id=2d07b6cd24e973cc9a5aa2ccb5d8e676a27d913177dbf4396b3c692988ea9714,Elon Musk refocuses after DOGE exit ahead of small-fleet test run,Elon Musk refocuses after DOGE exit ahead of small-fleet test run,0.704267161898315
"Stocks to Watch Thursday: Nvidia, Tesla Apple, Salesforce",2025-05-29 20:29:30,Yahoo,https://finnhub.io/api/news?id=58b6fd6aedea6534f1cc1eae9a72539e823badcf0211d320bf9eb4461cc7c45c,"↗️ Apple (AAPL) and Tesla (TSLA): The ""Magnificent Seven"" stocks rallied in brisk premarket trading after a trade court blocked many of President Trump's tariffs. Tesla got an extra boost after a social-media post from Chief Executive Elon Musk indicated he was quitting Washington.","↗️ Apple (AAPL) and Tesla (TSLA): The ""Magnificent Seven"" stocks rallied in brisk premarket trading after a trade court blocked many of President Trump's tariffs. Tesla got an extra boost after a social-media post from Chief Executive Elon Musk indicated he was quitting Washington.",0.1520378515124321
Elon Musk is done with DOGE,2025-05-29 21:59:36,Yahoo,https://finnhub.io/api/news?id=942164bc1eb37962754f9e2794357b61802d7427b8cd280caca27b09cd256490,Elon Musk is putting his stint in Washington in the rearview mirror. The Tesla (TSLA) CEO tweeted Wednesday night that his time as a special government employee leading the Department of Government Efficiency (DOGE) has come to an end.,Elon Musk is putting his stint in Washington in the rearview mirror. The Tesla (TSLA) CEO tweeted Wednesday night that his time as a special government employee leading the Department of Government Efficiency (DOGE) has come to an end.,0.6568527296185493
"These Stocks Are Moving the Most Today: Nvidia, Apple, HP Inc., Tesla, C3.ai, e.l.f. Beauty, SentinelOne, and More",2025-05-29 21:56:00,Yahoo,https://finnhub.io/api/news?id=29313321034a09df52f03094808efe2a4cfe2badda2db2aeb26a536bce19f8bc,"Nvidia’s first-quarter earnings top Wall Street estimates as data-center revenue surges 73%, and Tesla rises as CEO Elon Musk ends his work for the Trump administration.","Nvidia’s first-quarter earnings top Wall Street estimates as data-center revenue surges 73%, and Tesla rises as CEO Elon Musk ends his work for the Trump administration.",0.05329142510890961
"Elon Musk & DOGE, HP, Foot Locker: Trending Tickers",2025-05-29 21:50:34,Yahoo,https://finnhub.io/api/news?id=e86b9c3aaac1d64eb7fcf14ee0cbdca3e9828c93396138f5093625e8f273e97e,"Elon Musk is set to step away from government work, leaving US President Trump's Department of Government Efficiency (DOGE) to focus on Tesla (TSLA), xAI (XAAI.PVT), X, and SpaceX (SPAX.PVT). HP (HPQ) stock dives after reporting an earnings miss and cutting its profit outlook. Foot Locker (FL), which has entered into an agreement to be acquired by Dick's Sporting Goods (DKS), reported sales that missed estimates. To watch more expert insights and analysis on the latest market action, check out more Morning Brief here.","Elon Musk is set to step away from government work, leaving US President Trump's Department of Government Efficiency (DOGE) to focus on Tesla (TSLA), xAI (XAAI.PVT), X, and SpaceX (SPAX.PVT). HP (HPQ) stock dives after reporting an earnings miss and cutting its profit outlook. Foot Locker (FL), which has entered into an agreement to be acquired by Dick's Sporting Goods (DKS), reported sales that missed estimates. To watch more expert insights and analysis on the latest market action, check out more Morning Brief here.",0.5052957120351493
Microsoft Shares Go From Laggard to Leader as AI Growth Improves,2025-05-29 21:40:09,Yahoo,https://finnhub.io/api/news?id=55c963ae97ba5c189d6faf9d132e63fbc07e789a7a858dd57b97b78309bdaada,"(Bloomberg) -- After languishing for months, Microsoft Corp. shares are back within striking distance of a record high amid signs that performance in its Azure cloud-computing business is back on track. Most Read from BloombergNYC Congestion Toll Brings In $216 Million in First Four MonthsNY Wins Order Against US Funding Freeze in Congestion FightNow With Colorful Blocks, Tirana’s Pyramid Represents a Changing AlbaniaNY Congestion Pricing Is Likely to Stay Until Year End During Court CaseThe sof","(Bloomberg) -- After languishing for months, Microsoft Corp. shares are back within striking distance of a record high amid signs that performance in its Azure cloud-computing business is back on track. Most Read from BloombergNYC Congestion Toll Brings In $216 Million in First Four MonthsNY Wins Order Against US Funding Freeze in Congestion FightNow With Colorful Blocks, Tirana’s Pyramid Represents a Changing AlbaniaNY Congestion Pricing Is Likely to Stay Until Year End During Court CaseThe sof",0.12720655277371407
Elon Musk is not leaving Washington quietly,2025-05-29 20:59:06,Yahoo,https://finnhub.io/api/news?id=efd2b6b4d13688a93635363a48f89289353ff93907f492a324e80b8eb27c0edf,"The world's richest man is making his views on a variety of subjects well known in Washington as he returns his attention to his many businesses, including Tesla and SpaceX.","The world's richest man is making his views on a variety of subjects well known in Washington as he returns his attention to his many businesses, including Tesla and SpaceX.",0.85825165361166
Musk's Trump administration exit lifts Tesla shares on hopes of renewed focus,2025-05-29 20:52:48,Yahoo,https://finnhub.io/api/news?id=2a2c9649eba556d4d1b01baef0cf240c5e4b73b6dd233154baf473399dfd3d8a,"Musk's ties with U.S. President Donald Trump and his tilt toward right-wing politics in Europe had fueled waves of protests against Tesla in recent months, pushing some buyers away and rattling investors worried about brand damage.  With Tesla on track for a second straight annual sales decline after its first-ever drop in 2024, pressure was mounting on the world's richest man - who also owns SpaceX and X - to refocus on the automaker that underpins much of his fortune.  Musk spent nearly $300 million to back Trump's presidential campaign and other Republicans last year.","Musk's ties with U.S. President Donald Trump and his tilt toward right-wing politics in Europe had fueled waves of protests against Tesla in recent months, pushing some buyers away and rattling investors worried about brand damage.  With Tesla on track for a second straight annual sales decline after its first-ever drop in 2024, pressure was mounting on the world's richest man - who also owns SpaceX and X - to refocus on the automaker that underpins much of his fortune.  Musk spent nearly $300 million to back Trump's presidential campaign and other Republicans last year.",0.5042406246066093
"Tesla stock higher as robotaxi 'golden age' begins with June 12 start date, Musk officially departing D.C.",2025-05-29 20:45:45,Yahoo,https://finnhub.io/api/news?id=a64b1cfeacaec0a90bdfc564360ce0ba0d45b9333598bdfb486b04d45e4c3244,Tesla stock is on the rise after two big pieces of news came overnight: a reported start date for robotaxi testing and CEO Elon Musk's official government departure.,Tesla stock is on the rise after two big pieces of news came overnight: a reported start date for robotaxi testing and CEO Elon Musk's official government departure.,0.18868491053581238
"Musk's White House exit refocuses questions about Tesla, other businesses",2025-05-29 20:45:11,Finnhub,https://finnhub.io/api/news?id=0bb36958ef225cfb0648f609e18d3af293f33723b166476ecef6c9f89edf681d,Elon Musk's break with the Trumpadministration means investors will hope he refocuses on hissprawling empire as Tesla battles slumping sales andafter SpaceX's latest rocket launch fell short of...,Elon Musk's break with the Trumpadministration means investors will hope he refocuses on hissprawling empire as Tesla battles slumping sales andafter SpaceX's latest rocket launch fell short of...,0.5136722326278687
Tesla Shares Climb After Musk Steps Away From Government Post,2025-05-29 20:38:03,Yahoo,https://finnhub.io/api/news?id=f4aeb1529cc726b64569125d72e219450abf3f3fd22e8fe5b1f2e058084dbb1f,Tesla Gains After Musk Steps Down From Controversial Trump Role,Tesla Gains After Musk Steps Down From Controversial Trump Role,0.5887088142335415
5 Things to Know Before the Stock Market Opens,2025-05-29 20:02:08,Yahoo,https://finnhub.io/api/news?id=42dd619bb168b075dd264c993af2111041b1edb4c551bcc83be4661ba4e13588,"News of the day for May 29, 2025","News of the day for May 29, 2025",0.9541829004883766
Tesla CEO Elon Musk Announces DOGE Exit,2025-05-29 19:49:45,Yahoo,https://finnhub.io/api/news?id=ca7af22e42167539d5a724d841a7b15814c094febb18bf6677edf336a0081e5d,"Tesla CEO Elon Musk said he is ending his role in the Trump administration running cost-cutting agency DOGE, just days after he announced plans to refocus more of his attention on the EV maker.","Tesla CEO Elon Musk said he is ending his role in the Trump administration running cost-cutting agency DOGE, just days after he announced plans to refocus more of his attention on the EV maker.",0.7129692016169429
Energy Transition Update - Philippines Offshore Wind Project: A Major Sustainable Energy Leap,2025-05-29 19:38:39,Yahoo,https://finnhub.io/api/news?id=36543febf4192fe2b6ca201de8fc7ea78ab0a369660bc417e9e6664e1020dbf9,"Copenhagen Infrastructure Partners and ACEN have announced a partnership to develop the first large-scale offshore wind project in the Philippines, located near San Miguel Bay in Camarines Sur. With a potential installed capacity of up to 1 GW, this initiative marks a significant step in harnessing the country's offshore wind resources, aiming to meet growing energy demand with sustainable power. The project, supported by strategic site conditions and a strong local partnership, underscores a...","Copenhagen Infrastructure Partners and ACEN have announced a partnership to develop the first large-scale offshore wind project in the Philippines, located near San Miguel Bay in Camarines Sur. With a potential installed capacity of up to 1 GW, this initiative marks a significant step in harnessing the country's offshore wind resources, aiming to meet growing energy demand with sustainable power. The project, supported by strategic site conditions and a strong local partnership, underscores a...",0.07676256448030472
Tesla Eyes June 12 for Austin Robotaxi Rollout,2025-05-29 19:23:23,Yahoo,https://finnhub.io/api/news?id=2eec2952247c40b547b3bb82d932f10c8b211b6a13ddd8100c9a61290a8b35e6,"Robotaxi service expected to begin June 12 in Austin, per Bloomberg","Robotaxi service expected to begin June 12 in Austin, per Bloomberg",0.941713472828269
